video_name,frame_idx,prompt,cosine,jaccard,bleu,meteor,rouge_l,bert
Idle,170,objective,0.6816942095756531,0.17857142857142858,0.02820924683814341,0.20776874435411022,0.2564102564102564,0.8870140910148621
Idle,178,blank,0.28819406032562256,0.08955223880597014,0.008237593849286897,0.22740955612719613,0.14736842105263157,0.852469265460968
Idle,178,determine,0.6458542346954346,0.15384615384615385,0.019288258982890678,0.15308641975308643,0.2222222222222222,0.8948289752006531
Idle,178,bodyanalysis,0.5488088726997375,0.08695652173913043,0.008363395025193864,0.18272425249169436,0.16842105263157892,0.855898380279541
Idle,178,context,0.6458542346954346,0.15384615384615385,0.019288258982890678,0.15308641975308643,0.2222222222222222,0.8948289752006531
Idle,178,objective,0.6590948104858398,0.20689655172413793,0.03408680193781785,0.23082620144832122,0.29268292682926833,0.881071925163269
Stop + drive,87,blank,0.33281409740448,0.11904761904761904,0.052118083158998095,0.19806482655025115,0.20833333333333334,0.8450743556022644
Stop + drive,87,determine,0.43418437242507935,0.1111111111111111,0.0009953430006601584,0.04545454545454545,0.14285714285714285,0.8667535185813904
Stop + drive,87,bodyanalysis,0.6148591041564941,0.1744186046511628,0.08630637871407347,0.2639761904761905,0.22695035460992907,0.8732448220252991
Stop + drive,87,context,0.4820723831653595,0.11428571428571428,0.0005023169726408464,0.04555808656036447,0.14545454545454545,0.8692650198936462
Stop + drive,87,objective,0.4820723831653595,0.11428571428571428,0.0005023169726408464,0.04555808656036447,0.14545454545454545,0.8692650198936462
Stop + drive,95,blank,0.365060418844223,0.09195402298850575,0.00779303106378956,0.1727447216890595,0.15267175572519084,0.8591471910476685
Stop + drive,95,determine,0.48492151498794556,0.1111111111111111,0.0004354474822517662,0.055803571428571425,0.14285714285714285,0.8691972494125366
Stop + drive,95,bodyanalysis,0.3527025282382965,0.12345679012345678,0.05725843046720265,0.2096437173345527,0.196969696969697,0.8479465246200562
Stop + drive,95,context,0.48492151498794556,0.1111111111111111,0.0004354474822517662,0.055803571428571425,0.14285714285714285,0.8691972494125366
Stop + drive,95,objective,0.48492151498794556,0.1111111111111111,0.0004354474822517662,0.055803571428571425,0.14285714285714285,0.8691972494125366
Stop + drive,103,blank,0.4068135619163513,0.1111111111111111,0.00898682712807725,0.1750380517503805,0.16883116883116883,0.846688985824585
Stop + drive,103,determine,0.5064091086387634,0.10526315789473684,5.893140834521265e-05,0.04355400696864111,0.11428571428571427,0.8641902208328247
Stop + drive,103,bodyanalysis,0.37115979194641113,0.12643678160919541,0.054116597592615334,0.17830553199509946,0.18421052631578946,0.8544919490814209
Stop + drive,103,context,0.5064091086387634,0.10526315789473684,5.893140834521265e-05,0.04355400696864111,0.11428571428571427,0.8641902208328247
Stop + drive,103,objective,0.5064091086387634,0.10526315789473684,5.893140834521265e-05,0.04355400696864111,0.11428571428571427,0.8641902208328247
Stop + drive,111,blank,0.18987947702407837,0.10909090909090909,0.0034990429353080397,0.06589785831960461,0.1263157894736842,0.8448910117149353
Stop + drive,111,determine,0.4940025508403778,0.10810810810810811,5.10863354956183e-05,0.06380789022298455,0.11267605633802817,0.8620298504829407
Stop + drive,111,bodyanalysis,0.564062774181366,0.13636363636363635,0.0691534451192778,0.17749258884010657,0.17687074829931973,0.8633263111114502
Stop + drive,111,context,0.4940025508403778,0.10810810810810811,5.10863354956183e-05,0.06380789022298455,0.11267605633802817,0.8620298504829407
Stop + drive,111,objective,0.4940025508403778,0.10810810810810811,5.10863354956183e-05,0.06380789022298455,0.11267605633802817,0.8620298504829407
Stop + drive,119,blank,0.30155113339424133,0.12987012987012986,0.049777726779305725,0.15320896877269427,0.18978102189781024,0.8532158136367798
Stop + drive,119,determine,0.533168375492096,0.1,2.8849379441343903e-05,0.06009693053311793,0.10666666666666666,0.8648903965950012
Stop + drive,119,bodyanalysis,0.6191352009773254,0.13636363636363635,0.0819162965909544,0.18479611126113965,0.22929936305732485,0.8616740107536316
Stop + drive,119,context,0.533168375492096,0.1,2.8849379441343903e-05,0.06009693053311793,0.10666666666666666,0.8648903965950012
Stop + drive,119,objective,0.533168375492096,0.1,2.8849379441343903e-05,0.06009693053311793,0.10666666666666666,0.8648903965950012
Stop + drive,127,blank,0.41119009256362915,0.0891089108910891,0.00748906066344401,0.17419354838709677,0.15300546448087432,0.8465563058853149
Stop + drive,127,determine,0.5837154984474182,0.09302325581395349,1.22428932495372e-05,0.06335644708601618,0.1234567901234568,0.8721882700920105
Stop + drive,127,bodyanalysis,0.5737630128860474,0.12222222222222222,0.009935116288395844,0.12803234501347707,0.13245033112582782,0.8539574146270752
Stop + drive,127,context,0.666227400302887,0.09523809523809523,1.432631119864204e-05,0.06335644708601618,0.1234567901234568,0.8741586804389954
Stop + drive,127,objective,0.666227400302887,0.09523809523809523,1.432631119864204e-05,0.06335644708601618,0.1234567901234568,0.8741586804389954
Stop + drive,135,blank,0.3108018636703491,0.09523809523809523,0.03902070094150685,0.17503351705645762,0.16666666666666669,0.8583261370658875
Stop + drive,135,determine,0.5719106197357178,0.10256410256410256,0.00028366749744236153,0.07831578947368421,0.13559322033898308,0.872840404510498
Stop + drive,135,bodyanalysis,0.5829523205757141,0.13095238095238096,0.08588870858366321,0.20255716250416042,0.22058823529411764,0.8740265369415283
Stop + drive,135,context,0.5719106197357178,0.10256410256410256,0.00028366749744236153,0.07831578947368421,0.13559322033898308,0.872840404510498
Stop + drive,135,objective,0.5719106197357178,0.10256410256410256,0.00028366749744236153,0.07831578947368421,0.13559322033898308,0.872840404510498
Stop + drive,143,blank,0.3240884244441986,0.13157894736842105,0.054684498420917015,0.1625163083555505,0.1951219512195122,0.857916533946991
Stop + drive,143,determine,0.5543453097343445,0.0975609756097561,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8664692640304565
Stop + drive,143,bodyanalysis,0.5539225339889526,0.12359550561797752,0.05301945594705191,0.18022476340694008,0.1904761904761905,0.8552122116088867
Stop + drive,143,context,0.5543453097343445,0.0975609756097561,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8664692640304565
Stop + drive,143,objective,0.5483269691467285,0.0975609756097561,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8606675267219543
Stop + drive,151,blank,0.3950546085834503,0.18571428571428572,0.0585082044671965,0.22013160394811843,0.17543859649122806,0.8633032441139221
Stop + drive,151,determine,0.6263790130615234,0.0975609756097561,0.00018479208718604525,0.08493802567507747,0.16129032258064518,0.8815908432006836
Stop + drive,151,bodyanalysis,0.6231273412704468,0.13414634146341464,0.011144639981787644,0.15789473684210525,0.18320610687022898,0.8652997016906738
Stop + drive,151,context,0.6945101022720337,0.1,0.00021623883293877053,0.08493802567507747,0.16129032258064518,0.8857406973838806
Stop + drive,151,objective,0.6945101022720337,0.1,0.00021623883293877053,0.08493802567507747,0.16129032258064518,0.8857406973838806
Stop + drive,159,blank,0.410165399312973,0.12941176470588237,0.059996200825481454,0.1895734597156398,0.2465753424657534,0.8580362796783447
Stop + drive,159,determine,0.5720678567886353,0.08888888888888889,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8671606779098511
Stop + drive,159,bodyanalysis,0.398635596036911,0.12903225806451613,0.05857592072109041,0.21162784339457563,0.2013422818791946,0.8559657335281372
Stop + drive,159,context,0.5720678567886353,0.08888888888888889,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8671606779098511
Stop + drive,159,objective,0.5720678567886353,0.08888888888888889,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8671606779098511
Stop + drive,167,blank,0.3639897108078003,0.12,0.03643035401865616,0.23307480916030535,0.1893491124260355,0.8531320095062256
Stop + drive,167,determine,0.5694716572761536,0.09302325581395349,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8669942021369934
Stop + drive,167,bodyanalysis,0.5583657026290894,0.13186813186813187,0.08824848809673305,0.20791440265833797,0.21333333333333332,0.8691754341125488
Stop + drive,167,context,0.5694716572761536,0.09302325581395349,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8669942021369934
Stop + drive,167,objective,0.5694716572761536,0.09302325581395349,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8669942021369934
Reverse,79,blank,0.30174389481544495,0.07142857142857142,0.007048793693474341,0.08645533141210375,0.13157894736842105,0.8517751693725586
Reverse,79,determine,0.49962884187698364,0.10344827586206896,0.0034540779342202236,0.08164714235001774,0.14634146341463417,0.8793084621429443
Reverse,79,bodyanalysis,0.45171165466308594,0.125,0.0182463625553487,0.16971279373368148,0.19642857142857145,0.8536880612373352
Reverse,79,context,0.4875723719596863,0.13333333333333333,0.00792964033035202,0.10019841269841269,0.18604651162790695,0.8845270872116089
Reverse,79,objective,0.48384761810302734,0.11428571428571428,0.019807523494440517,0.09832554517133957,0.163265306122449,0.8712719678878784
Reverse,87,blank,0.29964104294776917,0.09302325581395349,0.0604844836969837,0.23236231224396903,0.16058394160583941,0.8484935164451599
Reverse,87,determine,0.47138649225234985,0.1111111111111111,0.004596383638000597,0.08662900188323916,0.15384615384615383,0.8846434950828552
Reverse,87,bodyanalysis,0.5633084774017334,0.1864406779661017,0.1008372348628028,0.30143413597733715,0.22448979591836735,0.8724003434181213
Reverse,87,context,0.47138649225234985,0.1111111111111111,0.004596383638000597,0.08662900188323916,0.15384615384615383,0.8846434950828552
Reverse,87,objective,0.47138649225234985,0.1111111111111111,0.004596383638000597,0.08662900188323916,0.15384615384615383,0.8846434950828552
Reverse,95,blank,0.24316133558750153,0.14545454545454545,0.02355442993488877,0.2548583786381522,0.19999999999999998,0.8600905537605286
Reverse,95,determine,0.5256394147872925,0.0967741935483871,0.0019505804042812842,0.07322508755173511,0.17777777777777778,0.8836647272109985
Reverse,95,bodyanalysis,0.6329724788665771,0.19672131147540983,0.1174096968236447,0.3476521246361631,0.24000000000000002,0.8656865954399109
Reverse,95,context,0.5256394147872925,0.0967741935483871,0.0019505804042812842,0.07322508755173511,0.17777777777777778,0.8836647272109985
Reverse,95,objective,0.5256394147872925,0.0967741935483871,0.0019505804042812842,0.07322508755173511,0.17777777777777778,0.8836647272109985
Reverse,103,blank,0.14685103297233582,0.09302325581395349,0.003875217087721467,0.0589622641509434,0.09375000000000001,0.8511883616447449
Reverse,103,determine,0.5289741158485413,0.09090909090909091,0.0007175784290869647,0.06202804746494068,0.15384615384615385,0.880541205406189
Reverse,103,bodyanalysis,0.6053948402404785,0.15517241379310345,0.14081772081509658,0.2396680216802168,0.23913043478260868,0.8660178184509277
Reverse,103,context,0.5289741158485413,0.09090909090909091,0.0007175784290869647,0.06202804746494068,0.15384615384615385,0.880541205406189
Reverse,103,objective,0.5289741158485413,0.09090909090909091,0.0007175784290869647,0.06202804746494068,0.15384615384615385,0.880541205406189
Reverse,111,blank,0.2651658356189728,0.10526315789473684,0.010709553970767484,0.18529843444227007,0.18947368421052632,0.8500032424926758
Reverse,111,determine,0.5331562757492065,0.08823529411764706,0.00026398235148919404,0.05380116959064328,0.13559322033898308,0.8734112977981567
Reverse,111,bodyanalysis,0.5813307166099548,0.14754098360655737,0.12293597143127112,0.21972656249999997,0.24999999999999994,0.863522469997406
Reverse,111,context,0.5331562757492065,0.08823529411764706,0.00026398235148919404,0.05380116959064328,0.13559322033898308,0.8734112977981567
Reverse,111,objective,0.5331562757492065,0.08823529411764706,0.00026398235148919404,0.05380116959064328,0.13559322033898308,0.8734112977981567
Reverse,119,blank,0.23976415395736694,0.109375,0.010848650703274672,0.09784735812133073,0.11538461538461538,0.8423526883125305
Reverse,119,determine,0.5334194898605347,0.08823529411764706,0.0003045207999480308,0.05484024797329518,0.13793103448275862,0.8737773299217224
Reverse,119,bodyanalysis,0.5736983418464661,0.15492957746478872,0.07596458453655346,0.18882847256549679,0.22033898305084745,0.857948899269104
Reverse,119,context,0.5334194898605347,0.08823529411764706,0.0003045207999480308,0.05484024797329518,0.13793103448275862,0.8737773299217224
Reverse,119,objective,0.5334194898605347,0.08823529411764706,0.0003045207999480308,0.05484024797329518,0.13793103448275862,0.8737773299217224
Reverse,127,blank,0.3072827458381653,0.10294117647058823,0.010444799704281575,0.14629948364888123,0.17094017094017094,0.8525893092155457
Reverse,127,determine,0.5445284843444824,0.08333333333333333,0.00011202694170996206,0.04830917874396135,0.12307692307692308,0.8709681034088135
Reverse,127,bodyanalysis,0.6194716095924377,0.13846153846153847,0.10898245098947014,0.20121229511136615,0.22641509433962265,0.8617069721221924
Reverse,127,context,0.5445284843444824,0.08333333333333333,0.00011202694170996206,0.04830917874396135,0.12307692307692308,0.8709681034088135
Reverse,127,objective,0.5445284843444824,0.08333333333333333,0.00011202694170996206,0.04830917874396135,0.12307692307692308,0.8709681034088135
Reverse,135,blank,0.2645361125469208,0.1320754716981132,0.011414321310377307,0.14552719491691957,0.2127659574468085,0.864584743976593
Reverse,135,determine,0.5258693695068359,0.08823529411764706,0.0001490756177761699,0.05001087192868015,0.09523809523809523,0.8577922582626343
Reverse,135,bodyanalysis,0.5839403867721558,0.13636363636363635,0.07287053485230567,0.10638297872340424,0.18803418803418803,0.8555282950401306
Reverse,135,context,0.5258693695068359,0.08823529411764706,0.0001490756177761699,0.05001087192868015,0.09523809523809523,0.8577922582626343
Reverse,135,objective,0.5258693695068359,0.08823529411764706,0.0001490756177761699,0.05001087192868015,0.09523809523809523,0.8577922582626343
Go forward,107,blank,0.25047603249549866,0.10714285714285714,0.0016884418395186878,0.06006006006006006,0.13333333333333333,0.8604779243469238
Go forward,107,determine,0.4992334246635437,0.1111111111111111,0.0025956611360788877,0.07720711648204096,0.13953488372093023,0.8770062327384949
Go forward,107,bodyanalysis,0.5284377336502075,0.15217391304347827,0.10508106635796587,0.16131232521656097,0.18918918918918917,0.8708544969558716
Go forward,107,context,0.4992334246635437,0.1111111111111111,0.0025956611360788877,0.07720711648204096,0.13953488372093023,0.8770062327384949
Go forward,107,objective,0.4992334246635437,0.1111111111111111,0.0025956611360788877,0.07720711648204096,0.13953488372093023,0.8770062327384949
Go forward,115,blank,0.32881733775138855,0.1125,0.03373834307858756,0.13245033112582782,0.144,0.8514530062675476
Go forward,115,determine,0.5689547061920166,0.08571428571428572,0.003390269386095882,0.09841269841269842,0.16,0.882940948009491
Go forward,115,bodyanalysis,0.515721321105957,0.10465116279069768,0.044056735346867465,0.1406926406926407,0.16296296296296295,0.8483854532241821
Go forward,115,context,0.5689547061920166,0.08571428571428572,0.003390269386095882,0.09841269841269842,0.16,0.882940948009491
Go forward,115,objective,0.6269662380218506,0.13333333333333333,0.0222875700764225,0.20376539045370215,0.21875,0.887240469455719
Go forward,123,blank,0.34970927238464355,0.09259259259259259,0.005445057058124023,0.08849557522123894,0.1558441558441558,0.8612280488014221
Go forward,123,determine,0.5426174998283386,0.08333333333333333,0.0005392438954594885,0.07340116279069768,0.14814814814814814,0.8775042295455933
Go forward,123,bodyanalysis,0.5203032493591309,0.15492957746478872,0.09451938728573092,0.18130798823263183,0.20689655172413793,0.8652728796005249
Go forward,123,context,0.5765790939331055,0.10810810810810811,0.0018704204302491968,0.09870113168724279,0.17857142857142855,0.8852269649505615
Go forward,123,objective,0.5426174998283386,0.08333333333333333,0.0005392438954594885,0.07340116279069768,0.14814814814814814,0.8775042295455933
Go forward,131,blank,0.34524965286254883,0.08333333333333333,0.03551617541066626,0.1579925650557621,0.13414634146341464,0.8462734222412109
Go forward,131,determine,0.57402503490448,0.07894736842105263,0.0017406223409537418,0.08611111111111112,0.14285714285714285,0.8800613880157471
Go forward,131,bodyanalysis,0.5213015675544739,0.15151515151515152,0.09857802458552503,0.17239031136068386,0.21621621621621623,0.8701156973838806
Go forward,131,context,0.5765790939331055,0.10810810810810811,0.0018704204302491968,0.09870113168724279,0.17857142857142855,0.8852269649505615
Go forward,131,objective,0.5426174998283386,0.08333333333333333,0.0005392438954594885,0.07340116279069768,0.14814814814814814,0.8775042295455933
Go forward,139,blank,0.3831785321235657,0.10204081632653061,0.04060912573837,0.12027491408934708,0.13836477987421383,0.844559907913208
Go forward,139,determine,0.5737216472625732,0.07142857142857142,0.000893665307616236,0.07654320987654321,0.12903225806451613,0.8762319087982178
Go forward,139,bodyanalysis,0.529679000377655,0.16,0.09596284884551401,0.13786764705882354,0.18181818181818182,0.8663431406021118
Go forward,139,context,0.5833665132522583,0.0975609756097561,0.0009603058686782435,0.08773433927754916,0.16129032258064518,0.8813486695289612
Go forward,139,objective,0.5567340850830078,0.08695652173913043,0.00558115181376019,0.08666440831074977,0.14705882352941177,0.8717547059059143
Go forward,147,blank,0.3650141954421997,0.15942028985507245,0.05769932566860477,0.13914656771799627,0.22429906542056074,0.8600641489028931
Go forward,147,determine,0.5839493870735168,0.1,0.00021316968311142648,0.050709939148073015,0.16393442622950818,0.8809431195259094
Go forward,147,bodyanalysis,0.5328404903411865,0.1232876712328767,0.1022063357599165,0.1938183060109289,0.20512820512820512,0.876421332359314
Go forward,147,context,0.5501920580863953,0.07317073170731707,0.00019837674291674825,0.04056795131845842,0.13114754098360656,0.8741239905357361
Go forward,147,objective,0.5483114123344421,0.07317073170731707,0.00019837674291674825,0.04056795131845842,0.13114754098360656,0.8699968457221985
Go forward,155,blank,0.4094368815422058,0.1527777777777778,0.04680769532751438,0.2205711394067043,0.2105263157894737,0.8711689114570618
Go forward,155,determine,0.5677602887153625,0.075,0.0013937814127542737,0.05555555555555556,0.13793103448275862,0.882707417011261
Go forward,155,bodyanalysis,0.5379452705383301,0.1095890410958904,0.10018144508059201,0.22144642170593729,0.19642857142857142,0.876969575881958
Go forward,155,context,0.5428754091262817,0.07894736842105263,0.0004052295428672689,0.044642857142857144,0.14285714285714285,0.8771334886550903
Go forward,155,objective,0.5394808053970337,0.07894736842105263,0.0004052295428672689,0.044642857142857144,0.14285714285714285,0.8733391761779785
Go forward,163,blank,0.40216588973999023,0.11392405063291139,0.04154655296428957,0.20819729869842066,0.19548872180451127,0.8597740530967712
Go forward,163,determine,0.5453228950500488,0.07142857142857142,0.0007155912374974756,0.049603174603174614,0.125,0.8777704834938049
Go forward,163,bodyanalysis,0.5241245031356812,0.10588235294117647,0.004594611054620082,0.14035087719298245,0.12213740458015267,0.8533567190170288
Go forward,163,context,0.48677510023117065,0.075,0.00017196841425895254,0.039840637450199196,0.1290322580645161,0.8678170442581177
Go forward,163,objective,0.519025981426239,0.075,0.00017196841425895254,0.039840637450199196,0.1290322580645161,0.8736070394515991
Go forward,171,blank,0.3703804612159729,0.09090909090909091,0.03664790966137377,0.16634050880626222,0.19444444444444445,0.8477703928947449
Go forward,171,determine,0.41764378547668457,0.08823529411764706,0.0019451786574939092,0.035460992907801414,0.10909090909090909,0.8718355298042297
Go forward,171,bodyanalysis,0.3846253752708435,0.09210526315789473,0.004486064422612573,0.1234567901234568,0.13445378151260504,0.8428796529769897
Go forward,171,context,0.42913818359375,0.09375,0.000622052881512943,0.035629453681710214,0.11320754716981131,0.8659034371376038
Go forward,171,objective,0.4902065098285675,0.15625,0.0022101496618838305,0.05910165484633569,0.1818181818181818,0.8801867365837097
Stop + pass,51,blank,0.42916059494018555,0.14084507042253522,0.022266315507235974,0.15315315315315317,0.1935483870967742,0.8456525802612305
Stop + pass,51,determine,0.571100115776062,0.08333333333333333,0.00019837674291674825,0.030425963488843816,0.13114754098360656,0.8795463442802429
Stop + pass,51,bodyanalysis,0.6438905596733093,0.1917808219178082,0.05746720814616786,0.2562354653139493,0.22399999999999998,0.8808305263519287
Stop + pass,51,context,0.571100115776062,0.08333333333333333,0.00019837674291674825,0.030425963488843816,0.13114754098360656,0.8795463442802429
Stop + pass,51,objective,0.571100115776062,0.08333333333333333,0.00019837674291674825,0.030425963488843816,0.13114754098360656,0.8795463442802429
Stop + pass,59,blank,0.37412792444229126,0.09090909090909091,0.010940300623436379,0.14376996805111822,0.2153846153846154,0.8539656400680542
Stop + pass,59,determine,0.5726592540740967,0.08108108108108109,6.32636441367225e-05,0.035398230088495575,0.11594202898550726,0.8777008056640625
Stop + pass,59,bodyanalysis,0.6063135862350464,0.1388888888888889,0.07481973616328835,0.22166557324904076,0.25396825396825395,0.8684749007225037
Stop + pass,59,context,0.5726592540740967,0.08108108108108109,6.32636441367225e-05,0.035398230088495575,0.11594202898550726,0.8777008056640625
Stop + pass,59,objective,0.5726592540740967,0.08108108108108109,6.32636441367225e-05,0.035398230088495575,0.11594202898550726,0.8777008056640625
Stop + pass,67,blank,0.32188865542411804,0.13157894736842105,0.020936668534262088,0.14893617021276592,0.1751824817518248,0.8519792556762695
Stop + pass,67,determine,0.5525411367416382,0.1282051282051282,1.9871825850438782e-05,0.04643962848297213,0.12820512820512822,0.8740969300270081
Stop + pass,67,bodyanalysis,0.5425910949707031,0.13253012048192772,0.04350699877338095,0.18391315728887755,0.21052631578947367,0.8541436195373535
Stop + pass,67,context,0.5525411367416382,0.1282051282051282,1.9871825850438782e-05,0.04643962848297213,0.12820512820512822,0.8740969300270081
Stop + pass,67,objective,0.5525411367416382,0.1282051282051282,1.9871825850438782e-05,0.04643962848297213,0.12820512820512822,0.8740969300270081
Stop + pass,75,blank,0.18425709009170532,0.11904761904761904,0.018938767636553364,0.16299928673323827,0.14184397163120568,0.8396214842796326
Stop + pass,75,determine,0.5169080495834351,0.10416666666666667,0.0004965020305106928,0.054602184087363496,0.09876543209876543,0.8635773062705994
Stop + pass,75,bodyanalysis,0.5883622765541077,0.1276595744680851,0.009302207415064474,0.18742493801332707,0.16352201257861634,0.843799889087677
Stop + pass,75,context,0.5711281299591064,0.08888888888888889,2.1679653569482907e-05,0.03924646781789639,0.10389610389610389,0.8703041076660156
Stop + pass,75,objective,0.5711281299591064,0.08888888888888889,2.1679653569482907e-05,0.03924646781789639,0.10389610389610389,0.8703041076660156
Stop + pass,83,blank,0.2658361792564392,0.08247422680412371,0.018972464556539573,0.11198945981554675,0.17500000000000002,0.8461838960647583
Stop + pass,83,determine,0.5858088731765747,0.08695652173913043,1.0613093587024491e-05,0.03665689149560117,0.0975609756097561,0.8747413158416748
Stop + pass,83,bodyanalysis,0.5765494108200073,0.19480519480519481,0.061269052231753794,0.17473118279569894,0.2361111111111111,0.8701019883155823
Stop + pass,83,context,0.5858088731765747,0.08695652173913043,1.0613093587024491e-05,0.03665689149560117,0.0975609756097561,0.8747413158416748
Stop + pass,83,objective,0.5858088731765747,0.08695652173913043,1.0613093587024491e-05,0.03665689149560117,0.0975609756097561,0.8747413158416748
Stop + pass,91,blank,0.2993156909942627,0.09210526315789473,0.006138857019444899,0.08155583437892094,0.14925373134328357,0.8479322195053101
Stop + pass,91,determine,0.50533527135849,0.08695652173913043,1.2529519272321151e-05,0.03311258278145695,0.0879120879120879,0.8629313111305237
Stop + pass,91,bodyanalysis,0.6037647128105164,0.10101010101010101,0.036275801473979914,0.1362559241706161,0.17679558011049723,0.8472797274589539
