video_name,frame_id,pedestrian_id,gesture_label_id,x1,y1,x2,y2
video_01.MP4,86,1,2,0.4388317743937174,0.2037010051586009,0.7228667577107747,0.9943709762008102
video_01.MP4,87,1,2,0.4381886482238769,0.2038889708342375,0.7177005767822265,0.9944497567635996
video_01.MP4,88,1,2,0.4373907089233398,0.2039516731544777,0.7108397801717122,0.995060560438368
video_01.MP4,89,1,2,0.4364247322082519,0.2038658565945095,0.7141034444173177,0.9961360224971064
video_01.MP4,90,1,2,0.4366843859354655,0.2028614891899956,0.7228642145792643,0.9965034767433448
video_01.MP4,91,1,2,0.4368062655131022,0.2021476604320385,0.7288251241048177,0.9972667552806712
video_01.MP4,92,1,2,0.4356910387674967,0.2006748482033058,0.7315194447835286,0.9971721507884838
video_01.MP4,93,1,2,0.4357810656229655,0.1988785213894314,0.7326801300048829,0.9970766420717592
video_01.MP4,94,1,2,0.43644806543986,0.197457617300528,0.7329135258992513,0.996901222511574
video_01.MP4,95,1,2,0.4371811866760254,0.1955015818277994,0.731455675760905,0.9977576361762152
video_01.MP4,96,1,2,0.4384370803833007,0.1940318496138961,0.7276971181233723,0.9981081362123844
video_01.MP4,97,1,2,0.4405930836995442,0.193279958654333,0.7245709737141927,0.9982042100694444
video_01.MP4,98,1,2,0.4428875923156738,0.1930314805772569,0.723407236735026,0.9988025806568288
video_01.MP4,99,1,2,0.4467610041300455,0.1927981341326678,0.7229243596394856,0.9992543538411458
video_01.MP4,100,1,2,0.4503803888956705,0.1930213928222656,0.7244880676269532,0.9990524857132524
video_01.MP4,101,1,2,0.453457228342692,0.1935760074191623,0.728312619527181,0.998820326063368
video_01.MP4,102,1,2,0.456973393758138,0.1937861407244647,0.7334981918334961,0.99876629864728
video_01.MP4,103,1,2,0.4606444358825683,0.1919350800690827,0.7417631149291992,0.9984020091869212
video_01.MP4,104,1,2,0.4641810735066732,0.1898489916766131,0.750222905476888,0.9957061767578124
video_01.MP4,105,1,2,0.46705322265625,0.1851061926947699,0.7601923624674479,0.9942882396556711
video_01.MP4,106,1,2,0.4699725786844889,0.1787160520200376,0.7720860799153646,0.9937949851707176
video_01.MP4,107,1,2,0.4726697285970052,0.1706756026656539,0.7831439971923828,0.9927636040581598
video_01.MP4,108,1,2,0.4743565877278646,0.1628229353162977,0.7950308481852214,0.9919184932002316
video_01.MP4,109,1,2,0.475888729095459,0.1538760997630931,0.8071999231974284,0.9918652569806136
video_01.MP4,110,1,2,0.477375316619873,0.1453095330132378,0.8199901580810547,0.9920761673538772
video_01.MP4,111,1,2,0.4799412727355957,0.1374852922227647,0.8318825403849284,0.9922292073567708
video_01.MP4,112,1,2,0.4822781562805175,0.1301644925717954,0.8426441828409831,0.993743783456308
video_01.MP4,113,1,2,0.4835968653361002,0.1254786314787688,0.8530440012613932,0.994608109085648
video_01.MP4,114,1,2,0.484686533610026,0.1220270368787977,0.8643543879191081,0.9946424696180556
video_01.MP4,115,1,2,0.4853691736857096,0.1204678288212529,0.8737663904825846,0.9951018156828704
video_01.MP4,116,1,2,0.4863700230916341,0.1195604253698278,0.8829028447469075,0.9957979555483216
video_01.MP4,117,1,2,0.4873606363932292,0.1181447982788086,0.8914831797281901,0.9967091878255208
video_01.MP4,118,1,2,0.4880996386210123,0.1174658174867983,0.8990702946980794,0.9960704662181712
video_01.MP4,119,1,2,0.4886476516723633,0.1167365603976779,0.9071439107259116,0.9948072645399304
video_01.MP4,120,1,2,0.4901111920674642,0.1137152565850151,0.912055206298828,0.9926258228443288
video_01.MP4,121,1,2,0.4876051902770996,0.1084892202306676,0.9201866149902344,0.9941149676287616
video_01.MP4,122,1,2,0.4867508888244629,0.0970173235292787,0.9262557983398436,0.9898944996021412
video_01.MP4,123,1,2,0.4897691408793131,0.079699671709979,0.9307554244995118,0.9876968948929398
video_01.MP4,124,1,2,0.4935481707255045,0.061251237657335,0.9355835596720378,0.9869304515697338
video_01.MP4,125,1,2,0.4965443929036458,0.0354598928380895,0.9427848815917969,0.9882517496744792
video_01.MP4,126,1,2,0.4991912841796875,0.013179847046181,0.9499345143636068,0.9876566569010417
video_01.MP4,127,1,2,0.5019382476806641,0.0,0.9579013824462892,0.9883437545211228
video_01.MP4,128,1,2,0.5045015652974446,0.0,0.9664791742960612,0.9885842782479746
video_01.MP4,129,1,2,0.5073066711425781,0.0,0.9754788716634114,0.9883098461009838
video_01.MP4,130,1,2,0.5115138053894043,0.0,0.9840225219726564,0.9888949924045138
video_01.MP4,131,1,2,0.5157786687215169,0.0,0.995001983642578,0.9878649676287616
video_01.MP4,132,1,2,0.5215214411417644,0.0,1.0,0.9877024332682292
video_01.MP4,133,1,2,0.5298977533976237,0.0008990777311501,1.0,0.987295984338831
video_01.MP4,134,1,2,0.540639050801595,0.0030823910677874,1.0,0.9870581732855904
video_01.MP4,135,1,2,0.550796381632487,0.0034130156040191,1.0,0.9868072509765624
video_01.MP4,136,1,2,0.5662485758463541,0.0027097339983339,1.0,0.9853705512152776
video_01.MP4,137,1,2,0.5865552266438802,0.001359294741242,1.0,0.9844948097511574
video_01.MP4,138,1,2,0.6091517130533854,0.0,1.0,0.9813068531177662
video_01.MP4,139,1,2,0.6320721308390299,0.0,1.0,0.9757508454499422
video_01.MP4,140,1,2,0.6562721252441406,0.0,1.0,0.9740107783564816
video_01.MP4,141,1,2,0.6764286677042644,0.0,0.999413808186849,0.9738035979094328
video_01.MP4,142,1,2,0.694195556640625,0.0003415812496785,0.9986066818237304,0.9754536946614584
