video_name,frame_idx,prompt_type,caption
video_13,288,296,8,body,"The pedestrian is a man wearing a yellow safety vest. He is standing on the side of the road, near some orange traffic cones. The man appears to be directing or controlling traffic at an intersection. His body posture suggests he is actively engaged in his task, possibly gesturing with his hands to guide vehicles."
video_13,288,296,8,context,The pedestrian is making a stop gesture.
video_13,288,296,8,objective,The pedestrian is making a stop gesture.
video_13,432,440,8,blank,A person is directing traffic on a city street.
video_13,432,440,8,determine,The pedestrian is pointing to the right.
video_13,432,440,8,body,"The pedestrian is standing on the side of the road, wearing a black jacket and pants. They are holding an orange traffic cone in their right hand. The person appears to be stationary, possibly directing or monitoring traffic."
video_13,432,440,8,context,The pedestrian is making a stop gesture.
video_13,432,440,8,objective,The pedestrian is making a stop gesture.
video_07,0,8,8,blank,The video shows a person standing in the middle of an empty road.
video_07,0,8,8,determine,"The pedestrian is standing in the middle of the road, holding their arms up."
video_07,0,8,8,body,"The pedestrian is standing in the middle of the road, facing the traffic lights. The person appears to be stationary and waiting for the light to change."
video_07,0,8,8,context,The pedestrian is making a stop gesture.
video_07,0,8,8,objective,The pedestrian is making a stop gesture.
video_07,144,152,8,blank,A man is standing in the middle of a road directing traffic.
video_07,144,152,8,determine,The pedestrian is waving their arms.
video_07,144,152,8,body,"The pedestrian is standing in the middle of a crosswalk, wearing dark clothing. They are facing the camera and appear to be stationary."
video_07,144,152,8,context,The pedestrian is making a stop gesture.
video_07,144,152,8,objective,The pedestrian is signaling to stop.
video_07,288,296,8,blank,A police officer is directing traffic at an intersection.
video_07,288,296,8,determine,The pedestrian is making a stop gesture.
video_07,288,296,8,body,"The pedestrian is a man wearing a high-visibility vest. He stands on the side of the road, facing the camera. His body posture is upright and he appears to be stationary."
video_07,288,296,8,context,The pedestrian is making a stop gesture.
video_07,288,296,8,objective,The pedestrian is making a stop gesture.
video_01,0,8,8,blank,A car is driving down a street.
video_01,0,8,8,determine,The pedestrian is crossing the street.
video_01,0,8,8,body,"The pedestrian is walking on the sidewalk to the right of the road, moving forward steadily."
video_01,0,8,8,context,The pedestrian is making a stop gesture.
video_01,0,8,8,objective,The pedestrian is making a stop gesture.
video_01,144,152,8,blank,A bus is driving through an intersection.
video_01,144,152,8,determine,The pedestrian is crossing the street.
video_01,144,152,8,body,"The pedestrian is standing still on the sidewalk, wearing a yellow jacket."
video_01,144,152,8,context,The pedestrian is making a stop gesture.
video_01,144,152,8,objective,The pedestrian is making a stop gesture.
video_01,288,296,8,blank,A bus is driving down the road and turns left at an intersection.
video_01,288,296,8,determine,The pedestrian is crossing the street.
video_01,288,296,8,body,"The pedestrian is a man wearing a yellow safety vest. He is walking across the street from right to left, moving steadily and purposefully."
video_01,288,296,8,context,The pedestrian is making a stop gesture.
video_01,288,296,8,objective,The pedestrian is making a stop gesture.
video_01,432,440,8,blank,A police officer is directing traffic at an intersection.
video_01,432,440,8,determine,The pedestrian is waving his hand.
video_01,432,440,8,body,"The pedestrian is a man wearing a yellow safety vest. He is standing on the side of the road, facing the traffic light. His body posture suggests he is directing or controlling the flow of vehicles at an intersection."
video_01,432,440,8,context,The pedestrian is making a stop gesture.
video_01,432,440,8,objective,The pedestrian is making a stop gesture.
video_01,576,584,8,blank,A man in a yellow vest is directing traffic at an intersection.
video_01,576,584,8,determine,The pedestrian is crossing the street.
video_01,576,584,8,body,"The pedestrian is a man wearing a yellow safety vest. He is walking across the street, moving from right to left in the frame. His body posture suggests he is focused on crossing safely and efficiently."
video_01,576,584,8,context,The pedestrian is making a stop gesture.
video_01,576,584,8,objective,The pedestrian is making a stop gesture.
video_01,720,728,8,blank,A white car is stopped at a red light.
video_01,720,728,8,determine,The pedestrian is holding up their hand.
video_01,720,728,8,body,"The pedestrian is wearing a green jacket and black pants, standing still on the sidewalk before walking towards the crosswalk. They pause briefly at the edge of the road to look both ways for traffic, then proceed confidently across the street while maintaining eye contact with the camera."
video_01,720,728,8,context,The pedestrian is making a stop gesture.
video_01,720,728,8,objective,The pedestrian is making a stop gesture.
video_01,864,872,8,blank,A white car is stopped at a red light.
video_01,864,872,8,determine,The pedestrian is standing still.
video_01,864,872,8,body,"The pedestrian is wearing a green jacket and black pants, standing still on the sidewalk."
video_01,864,872,8,context,The pedestrian is making a stop gesture.
video_01,864,872,8,objective,The pedestrian is standing still and not making any specific gesture.
video_01,1008,1016,8,blank,The video shows a white Tesla Model 3 stopped at an intersection. The car is stationary and waiting for the traffic light to change.
video_01,1008,1016,8,determine,The pedestrian is standing still and not making any gestures.
video_01,1008,1016,8,body,"The pedestrian is standing still on the sidewalk, facing the street."
video_01,1008,1016,8,context,The pedestrian is making a stop gesture.
video_01,1008,1016,8,objective,The pedestrian is standing still and not making any specific gesture.
video_01,1152,1160,8,blank,A white Tesla is stopped at a red light.
video_01,1152,1160,8,determine,The pedestrian is crossing the street.
video_01,1152,1160,8,body,"The pedestrian is standing still on the sidewalk, facing the street."
video_01,1152,1160,8,context,The pedestrian is making a stop gesture.
video_01,1152,1160,8,objective,The pedestrian is making a stop gesture.
video_01,1296,1304,8,blank,A man in a yellow vest is directing traffic at an intersection.
video_01,1296,1304,8,determine,The pedestrian is making a hand gesture.
video_01,1296,1304,8,body,The pedestrian is wearing a yellow vest and is walking across the street. The motion of the pedestrian appears to be steady and purposeful as they cross from one side of Lake Road to the other.
video_01,1296,1304,8,context,The pedestrian is making a stop gesture.
video_01,1296,1304,8,objective,The pedestrian is making a stop gesture.
video_01,1440,1448,8,blank,A white Tesla is stopped at a red light.
video_01,1440,1448,8,determine,The pedestrian is making a stop gesture.
video_01,1440,1448,8,body,"The pedestrian is standing still at the crosswalk, facing the traffic light."
video_01,1440,1448,8,context,The pedestrian is making a stop gesture.
video_01,1440,1448,8,objective,The pedestrian is making a stop gesture.
video_01,1584,1592,8,blank,A white Tesla is stopped at a red light.
video_01,1584,1592,8,determine,The pedestrian is making a hand gesture.
video_01,1584,1592,8,body,"The pedestrian is wearing a yellow vest and is walking towards the right side of the frame. The person's body posture suggests they are moving forward at a steady pace, with their arms swinging naturally by their sides."
video_01,1584,1592,8,context,The pedestrian is making a stop gesture.
video_01,1584,1592,8,objective,"The pedestrian is making a hand gesture, possibly indicating for the vehicle to stop or proceed with caution."
video_01,1728,1736,8,blank,A police officer is directing traffic at an intersection.
video_01,1728,1736,8,determine,The pedestrian is pointing to the right.
video_01,1728,1736,8,body,"The pedestrian is a man wearing a yellow safety vest. He is standing on the sidewalk near the intersection, facing the road. His body posture suggests he is observing or waiting for something. There are no significant movements observed in this frame."
video_01,1728,1736,8,context,The pedestrian is making a stop gesture.
video_01,1728,1736,8,objective,The pedestrian is making a stop gesture.
video_01,1872,1880,8,blank,A car is driving down the road and a person in an orange vest walks out into traffic.
video_01,1872,1880,8,determine,The pedestrian is holding up their hand.
video_01,1872,1880,8,body,"The pedestrian, dressed in a black jacket and pants with a yellow safety vest over it, stands at the crosswalk. Initially still, they begin to walk across the street as the traffic light changes from red to green. Their movements are steady and purposeful, reflecting their focus on safely crossing despite the presence of vehicles nearby."
video_01,1872,1880,8,context,The pedestrian is making a stop gesture.
video_01,1872,1880,8,objective,The pedestrian is making a stop gesture.
video_17,0,8,8,blank,A person is directing traffic at an intersection.
video_17,0,8,8,determine,The pedestrian is waving their arms.
video_17,0,8,8,body,The pedestrian is walking across the street.
video_17,0,8,8,context,The pedestrian is making a stop gesture.
video_17,0,8,8,objective,The pedestrian is making a stop gesture.
video_17,144,152,8,blank,A man is directing traffic at an intersection.
video_17,144,152,8,determine,The pedestrian is crossing the street.
video_17,144,152,8,body,"The pedestrian is wearing a yellow safety vest and black pants, standing in the middle of the road with arms outstretched. He moves his arms up and down to signal traffic while remaining stationary throughout the video at an intersection controlled by red lights."
video_17,144,152,8,context,The pedestrian is making a stop gesture.
video_17,144,152,8,objective,The pedestrian is making a stop gesture.
video_17,288,296,8,blank,"A police officer is standing in the middle of a street, directing traffic."
video_17,288,296,8,determine,The pedestrian is waving their arms.
video_17,288,296,8,body,"The pedestrian is a man wearing a yellow safety vest and black pants. He is standing in the middle of an intersection, facing away from the camera. His body posture suggests he is directing traffic or pedestrians. The man appears to be stationary at first but then starts moving his arms slightly as if signaling or gesturing."
video_17,288,296,8,context,The pedestrian is making a stop gesture.
video_17,288,296,8,objective,The pedestrian is making a stop gesture.
video_17,432,440,8,blank,A man is directing traffic at an intersection.
video_17,432,440,8,determine,The pedestrian is waving his hand.
video_17,432,440,8,body,"The pedestrian is a man wearing a yellow safety vest. He is standing at the intersection, facing the traffic light. His body posture indicates that he is stationary and waiting for the signal to change before crossing the street."
video_17,432,440,8,context,The pedestrian is making a stop gesture.
video_17,432,440,8,objective,The pedestrian is making a stop gesture.
video_17,576,584,8,blank,A police officer is directing traffic at an intersection.
video_17,576,584,8,determine,The pedestrian is pointing to the right.
video_17,576,584,8,body,"The pedestrian is a man wearing a yellow safety vest and black pants. He is standing in the middle of an intersection, facing away from the camera. His body posture suggests he is directing traffic or pedestrians. The man's movements are minimal; he appears to be stationary, occasionally gesturing with his arms to direct others."
video_17,576,584,8,context,The pedestrian is pointing to the right.
video_17,576,584,8,objective,The pedestrian is pointing to the right.
video_17,720,728,8,blank,"A man in a yellow vest is standing at an intersection, directing traffic."
video_17,720,728,8,determine,The pedestrian is standing still.
video_17,720,728,8,body,"The pedestrian is a man wearing a high-visibility vest. He is standing in the middle of an intersection, facing away from the camera. His body posture suggests he is stationary and observing his surroundings."
video_17,720,728,8,context,The pedestrian is making a stop gesture.
video_17,720,728,8,objective,"The pedestrian is standing still, facing the road."
video_17,864,872,8,blank,A man in a yellow vest is directing traffic at an intersection.
video_17,864,872,8,determine,The pedestrian is pointing to the right.
video_17,864,872,8,body,"The pedestrian is a man wearing a yellow safety vest and black pants. He is standing in the middle of the road, facing away from the camera. His body posture suggests he is directing traffic or pedestrians. The man remains stationary throughout the video."
video_17,864,872,8,context,The pedestrian is making a stop gesture.
video_17,864,872,8,objective,The pedestrian is making a stop gesture.
video_17,1008,1016,8,blank,A police officer is directing traffic at an intersection.
video_17,1008,1016,8,determine,The pedestrian is making a stop gesture.
video_17,1008,1016,8,body,"The pedestrian is a man wearing a high-visibility vest. He is standing in the middle of the road, facing the camera. His body posture suggests he is stationary and observing his surroundings."
video_17,1008,1016,8,context,The pedestrian is making a stop gesture.
video_17,1008,1016,8,objective,The pedestrian is making a stop gesture.
video_17,1152,1160,8,blank,A man is standing in the middle of a road directing traffic.
video_17,1152,1160,8,determine,The pedestrian is pointing to the right.
video_17,1152,1160,8,body,"The pedestrian is standing still at the intersection, facing the traffic light. He is wearing a high-visibility vest and appears to be directing traffic with his arms raised."
video_17,1152,1160,8,context,The pedestrian is making a stop gesture.
video_17,1152,1160,8,objective,The pedestrian is making a stop gesture.
video_17,1296,1304,8,blank,A man in a yellow vest is directing traffic at an intersection.
video_17,1296,1304,8,determine,The pedestrian is pointing to the right.
video_17,1296,1304,8,body,"The pedestrian is a man wearing a high-visibility vest. He is standing in the middle of an intersection, facing away from the camera. His body posture suggests he is directing traffic or pedestrians. The man's movements are minimal; he appears to be stationary and occasionally gesturing with his arms to direct vehicles or people around him."
video_17,1296,1304,8,context,The pedestrian is making a stop gesture.
video_17,1296,1304,8,objective,The pedestrian is pointing to the right.
video_17,1440,1448,8,blank,A police officer is directing traffic at an intersection.
video_17,1440,1448,8,determine,The pedestrian is pointing to the right.
video_17,1440,1448,8,body,"The pedestrian is a man wearing a yellow safety vest and black pants. He is standing in the middle of the road, facing away from the camera. His arms are extended out to his sides, as if he is directing traffic or signaling for vehicles to stop. The man appears to be stationary, not moving much throughout the video."
video_17,1440,1448,8,context,The pedestrian is making a stop gesture.
video_17,1440,1448,8,objective,The pedestrian is making a stop gesture.
video_17,1584,1592,8,blank,A police officer is directing traffic at an intersection.
video_17,1584,1592,8,determine,The pedestrian is pointing to the right.
video_17,1584,1592,8,body,"The pedestrian is a man wearing a high-visibility vest. He is standing in the middle of the road, facing oncoming traffic. His body posture suggests he is directing or controlling the flow of vehicles. The man's movements are minimal; he remains stationary while gesturing with his right hand to indicate directions to drivers."
video_17,1584,1592,8,context,The pedestrian is making a stop gesture.
video_17,1584,1592,8,objective,The pedestrian is making a stop gesture.
video_17,1728,1736,8,blank,A man is directing traffic at an intersection.
video_17,1728,1736,8,determine,The pedestrian is pointing to the right.
video_17,1728,1736,8,body,"The pedestrian is a man wearing a high-visibility vest. He is standing in the middle of an intersection, directing traffic with his right arm extended outward and slightly upward. His left hand is also raised but lower than his head level. The man appears to be stationary, maintaining this posture throughout the video."
video_17,1728,1736,8,context,The pedestrian is making a stop gesture.
video_17,1728,1736,8,objective,The pedestrian is making a stop gesture.
video_17,1872,1880,8,blank,A police officer is directing traffic at an intersection.
video_17,1872,1880,8,determine,The pedestrian is pointing to the right.
video_17,1872,1880,8,body,"The pedestrian is a man wearing a high-visibility vest. He is standing in the middle of an intersection, facing oncoming traffic. His body posture suggests he is directing or controlling the flow of vehicles. The man's movements are deliberate and purposeful as he gestures with his arms to signal drivers when it is safe for them to proceed through the intersection."
video_17,1872,1880,8,context,The pedestrian is making a stop gesture.
video_17,1872,1880,8,objective,The pedestrian is signaling to stop.
video_17,2016,2024,8,blank,A man in a yellow vest is directing traffic at an intersection.
video_17,2016,2024,8,determine,The pedestrian is making a stop gesture.
video_17,2016,2024,8,body,"The pedestrian is a man wearing a high-visibility vest and a cap. He is standing in the middle of an intersection, facing oncoming traffic. His body posture suggests he is directing or controlling the flow of vehicles. The man's movements are deliberate and purposeful as he gestures with his arms to signal drivers when it is safe for them to proceed through the intersection."
video_17,2016,2024,8,context,The pedestrian is making a stop gesture.
video_17,2016,2024,8,objective,The pedestrian is making a stop gesture.
video_17,2160,2168,8,blank,A man is directing traffic at an intersection.
video_17,2160,2168,8,determine,The pedestrian is waving his arms.
video_17,2160,2168,8,body,"The pedestrian is a man wearing a high-visibility vest and a cap. He is standing on the side of the road, facing the traffic light. His body posture suggests he is waiting for the signal to change before crossing the street."
video_17,2160,2168,8,context,The pedestrian is making a stop gesture.
video_17,2160,2168,8,objective,The pedestrian is making a stop gesture.
